industry,company_size,source,interaction_count,email_open_rate,days_since_creation,converted
manufacturing,51-200,ads,2,35.36654489111556,0,0
education,500+,event,2,74.00453147739788,102,0
technology,201-500,ads,3,30.00994701230098,49,0
education,500+,other,5,10.13528074761135,15,1
finance,1-10,linkedin,3,35.53167383906094,18,0
finance,1-10,website,1,21.079447447668322,79,0
retail,51-200,email,3,21.991505026351092,6,1
education,201-500,referral,1,35.31460661915122,48,0
technology,11-50,referral,3,7.659010046265117,0,0
finance,1-10,other,2,58.31590782313438,62,0
retail,51-200,referral,5,31.52040630615881,26,1
retail,1-10,website,4,32.44719061386687,19,1
retail,11-50,linkedin,5,17.033534870547992,36,1
technology,11-50,event,1,7.656059845477416,2,0
healthcare,51-200,website,1,27.306827894680268,6,1
healthcare,51-200,referral,1,20.009896610650163,15,0
manufacturing,11-50,linkedin,2,43.78913684347693,28,1
healthcare,51-200,website,2,9.998431668109706,4,0
technology,51-200,linkedin,1,52.1234589604837,14,1
other,11-50,linkedin,1,4.729221845619579,9,0
technology,51-200,website,4,33.16158617577867,31,1
other,11-50,linkedin,6,11.079413740434774,75,0
retail,1-10,linkedin,3,7.000274043436101,5,0
manufacturing,1-10,website,1,29.742313989190162,6,0
healthcare,1-10,linkedin,6,23.870389423103877,27,1
technology,11-50,ads,2,75.56134428601057,18,1
retail,201-500,linkedin,3,22.920789578467655,37,0
manufacturing,51-200,website,7,36.578958605481574,10,1
retail,51-200,website,3,15.432787597281262,23,0
technology,11-50,email,5,31.526411142094325,14,1
manufacturing,11-50,ads,4,25.87795561883987,9,0
manufacturing,11-50,linkedin,4,5.907202279184722,39,0
retail,1-10,linkedin,4,43.1538768622335,47,0
manufacturing,1-10,referral,6,50.810853971083645,11,1
manufacturing,51-200,cold_call,3,27.301286963295606,29,0
retail,500+,ads,3,66.48479044366205,5,1
technology,1-10,ads,4,28.266007550543705,46,0
finance,1-10,linkedin,7,24.794203594074318,9,1
technology,51-200,website,2,22.909258732211544,5,0
finance,11-50,website,1,16.694267214043958,84,0
finance,201-500,website,2,36.056547429532145,16,1
technology,51-200,event,3,31.542108478431363,30,1
healthcare,500+,referral,2,52.77990111107829,49,1
technology,11-50,linkedin,3,4.698549550204301,34,0
manufacturing,51-200,ads,4,41.053064656159755,24,0
education,11-50,website,0,11.769543059053776,13,0
technology,51-200,website,5,29.720668931879068,75,1
other,11-50,website,0,24.32541508836056,4,0
finance,1-10,website,5,3.275237062473943,64,0
healthcare,11-50,website,4,9.360792104181035,37,0
technology,11-50,cold_call,4,61.019529512613836,25,0
finance,201-500,website,4,23.96290155348146,11,1
manufacturing,51-200,email,2,40.12343457696896,4,0
retail,51-200,ads,1,30.155947994217485,17,0
technology,1-10,website,2,20.869222337665725,45,1
technology,51-200,cold_call,5,8.49714569923913,41,1
finance,11-50,referral,2,69.3648048597208,31,1
healthcare,201-500,email,1,38.854132314480125,146,1
technology,201-500,email,5,41.692825363367135,107,0
healthcare,1-10,linkedin,3,15.841068657578953,15,1
manufacturing,201-500,website,1,38.441646409345346,6,0
education,1-10,linkedin,0,4.481246531185942,18,0
finance,11-50,other,5,5.3042087577146795,55,1
education,11-50,event,3,28.110377921697165,18,0
healthcare,1-10,linkedin,3,13.960260752225215,12,0
finance,51-200,linkedin,2,16.55471719256774,40,1
technology,1-10,website,2,17.579991513518458,31,1
retail,1-10,ads,3,17.435070593936118,103,0
other,51-200,linkedin,2,10.466449127494482,23,0
retail,51-200,website,5,64.37627032783728,102,1
healthcare,201-500,referral,3,21.244497949440436,10,1
retail,51-200,linkedin,4,18.997106190304205,60,1
technology,51-200,event,3,12.059806208259879,12,0
education,11-50,cold_call,5,27.485796700420785,49,0
finance,1-10,email,1,67.70204810107178,78,1
finance,1-10,event,3,26.582474771792043,29,1
finance,11-50,ads,4,54.25334398323548,39,1
retail,51-200,ads,2,30.448875020586648,95,0
technology,11-50,ads,1,19.58598239286975,14,0
retail,51-200,email,1,2.552340591158228,21,0
technology,11-50,cold_call,3,23.8708977460384,68,1
retail,1-10,email,3,26.807863855989357,33,0
manufacturing,1-10,cold_call,1,13.244362724972863,62,0
manufacturing,201-500,website,6,23.04169620203302,28,0
finance,51-200,referral,2,12.921507322278423,40,0
finance,201-500,referral,1,18.2284874046124,0,1
technology,1-10,linkedin,6,14.671587482432043,12,1
manufacturing,500+,linkedin,3,25.297648756138646,44,1
healthcare,1-10,website,1,12.230763173161991,15,0
finance,1-10,referral,2,52.884572037654074,13,1
healthcare,500+,website,2,29.790108612805753,90,0
technology,11-50,website,4,10.713659940976347,24,1
retail,51-200,ads,3,14.82836388057539,6,0
technology,1-10,referral,3,17.802770653918028,19,1
retail,51-200,referral,5,40.03575992368829,21,1
healthcare,201-500,referral,1,38.463506504160975,134,0
technology,11-50,event,3,11.685113331413408,37,0
finance,51-200,referral,5,59.26594299437274,21,1
technology,1-10,website,3,22.723283096143515,16,1
healthcare,51-200,cold_call,3,21.7994621145868,74,0
retail,11-50,event,2,20.30613995253508,31,0
technology,1-10,cold_call,4,21.8538335569219,13,0
manufacturing,11-50,ads,4,24.92092917580085,18,1
technology,1-10,linkedin,4,14.761506043686385,9,1
technology,201-500,ads,0,18.228154566628174,96,0
retail,11-50,ads,4,15.109318047211573,36,0
healthcare,1-10,cold_call,2,14.381340519084526,14,0
technology,11-50,website,2,21.92638829942618,6,1
healthcare,11-50,linkedin,5,18.172043036580483,5,1
healthcare,51-200,linkedin,3,43.859697866030054,19,1
manufacturing,500+,linkedin,2,33.45818767093894,18,1
healthcare,11-50,website,5,28.76895290964728,16,1
manufacturing,201-500,email,2,34.771588496804696,57,0
education,51-200,event,1,47.67911930567074,116,1
finance,1-10,cold_call,3,38.11943930386242,13,0
education,51-200,ads,3,37.229297378806606,10,0
healthcare,11-50,ads,1,7.06024023480813,44,0
other,51-200,ads,3,16.667270152854243,17,0
technology,201-500,referral,1,28.148963966499213,7,0
retail,11-50,cold_call,4,39.449739948115855,5,0
finance,201-500,website,3,35.59975431995079,9,1
healthcare,51-200,email,4,17.850500097958317,0,1
retail,11-50,referral,3,8.90076600702508,85,1
retail,51-200,linkedin,6,28.165046363550957,16,1
technology,11-50,linkedin,1,10.325333214608563,2,0
technology,500+,website,3,25.59658716950654,5,1
retail,51-200,email,5,20.689748048934568,11,1
retail,1-10,ads,2,9.872968817659746,24,1
other,11-50,email,3,41.070910595628746,36,0
manufacturing,51-200,event,2,44.953238485787935,11,1
other,1-10,referral,5,25.059892734696344,94,0
retail,1-10,email,0,18.203766534957733,42,0
healthcare,11-50,referral,1,44.97033852768074,52,1
technology,11-50,website,3,31.958346401214627,11,1
manufacturing,11-50,email,3,15.582024343306497,14,0
retail,11-50,other,4,39.9965144897114,23,0
technology,1-10,ads,4,17.244750636866346,18,1
healthcare,51-200,referral,4,71.81523908738022,9,1
other,11-50,linkedin,5,27.058803456214083,177,0
finance,1-10,ads,3,40.361281577316795,56,0
finance,11-50,website,4,61.614244900141244,8,1
finance,51-200,cold_call,0,25.50672797622358,66,0
technology,1-10,referral,4,5.381188134481009,26,1
healthcare,1-10,linkedin,4,12.49614333970986,0,1
healthcare,1-10,ads,1,32.965768973314866,12,0
technology,201-500,referral,5,30.392519426987207,0,0
manufacturing,51-200,ads,2,10.340801823006505,2,0
finance,51-200,ads,2,36.53657537980029,5,1
manufacturing,51-200,email,3,36.630693187574416,19,1
education,51-200,linkedin,4,21.279537011626093,14,0
technology,11-50,website,4,69.26465276716436,4,1
retail,51-200,email,2,17.530625221768066,15,0
finance,1-10,ads,1,31.23376522738699,10,0
education,51-200,website,5,12.527931999286354,15,1
technology,51-200,website,4,13.506600609176331,5,1
retail,11-50,website,5,14.688421358184483,28,1
retail,11-50,referral,3,34.20523215662131,1,1
healthcare,11-50,ads,3,19.059996093181557,14,0
technology,51-200,event,2,22.048995283565528,67,0
retail,51-200,email,3,35.42865564734875,16,1
retail,201-500,ads,1,10.759942320050401,17,0
healthcare,11-50,linkedin,2,19.560889479283496,2,1
retail,51-200,linkedin,4,40.805465675420024,27,1
healthcare,51-200,linkedin,2,61.22538404430874,82,1
retail,201-500,website,5,41.68441809400435,10,1
technology,11-50,linkedin,4,24.44700687291768,14,0
education,11-50,ads,2,37.26365511026629,26,0
healthcare,51-200,email,4,35.332751883971035,2,1
healthcare,51-200,ads,1,38.06264534116238,90,1
technology,500+,email,4,26.14927361035873,18,1
technology,1-10,email,2,14.343592003822067,3,1
finance,1-10,ads,7,29.773694009972424,12,1
healthcare,500+,email,3,72.46720156747759,14,1
manufacturing,11-50,email,2,39.98686950237578,12,0
technology,51-200,referral,6,26.732298935375177,35,0
healthcare,11-50,ads,1,47.22716809008936,12,0
healthcare,1-10,website,2,6.58785378660397,11,1
technology,51-200,cold_call,4,22.64563861390428,11,1
technology,51-200,website,7,39.33040119157336,45,1
finance,11-50,linkedin,5,46.51435122751432,11,0
finance,11-50,website,2,17.445085617940308,0,1
finance,201-500,referral,4,9.753656795283892,13,0
finance,1-10,website,5,36.35130255391519,9,1
finance,201-500,email,2,23.78774836060366,71,0
technology,11-50,website,2,39.67801492408629,19,1
finance,51-200,event,1,30.132734578860372,8,1
other,500+,email,1,35.5064613820132,119,0
finance,51-200,website,3,30.767118367224732,8,1
retail,11-50,linkedin,4,34.97391361607736,43,0
healthcare,51-200,event,2,7.409819111800925,31,0
manufacturing,11-50,cold_call,1,15.48778355398753,18,0
manufacturing,11-50,linkedin,1,31.267407510976696,15,0
finance,500+,referral,5,14.80853646672812,61,1
other,51-200,ads,1,53.44698261993687,19,0
technology,51-200,email,2,29.743438543968587,14,1
technology,11-50,email,2,50.105925164029955,13,1
manufacturing,1-10,linkedin,1,9.360530077467727,9,1
manufacturing,1-10,event,4,58.63992814978477,15,1
technology,51-200,linkedin,2,15.871317943822735,3,1
healthcare,51-200,email,2,5.061275302169194,2,0
technology,11-50,referral,2,11.835820243996475,23,1
healthcare,201-500,ads,4,62.93167708727279,18,1
manufacturing,1-10,linkedin,8,24.624167585503887,5,1
finance,11-50,linkedin,2,28.876660509592757,3,1
healthcare,1-10,website,3,22.778709054937345,4,0
healthcare,11-50,website,3,30.17984340743247,11,0
technology,1-10,linkedin,0,48.505437645868604,18,1
healthcare,500+,linkedin,3,30.621050412227866,6,1
retail,1-10,linkedin,3,51.69521966826962,42,0
other,500+,email,7,33.2487728083476,6,0
manufacturing,11-50,email,3,18.661916606825343,3,0
technology,500+,linkedin,2,29.575689599468095,156,0
education,51-200,website,0,10.56927944126468,17,0
manufacturing,500+,linkedin,5,19.709744122413692,5,1
manufacturing,1-10,cold_call,2,28.408913228222808,67,0
finance,51-200,cold_call,2,25.957951075089525,7,1
healthcare,201-500,website,3,28.72498533098514,77,0
healthcare,1-10,cold_call,2,47.74725997559358,3,0
technology,1-10,event,1,18.121095251800448,55,0
technology,11-50,event,5,37.76457666393148,6,1
technology,500+,website,2,27.874952445139762,83,0
finance,11-50,ads,2,53.33617729308365,25,1
retail,11-50,ads,4,10.545214044695623,6,0
finance,1-10,ads,1,57.41672728789593,55,1
technology,1-10,website,1,17.762945709054236,14,1
other,201-500,linkedin,3,13.280608188282692,39,1
education,1-10,ads,1,50.62895296798951,30,0
manufacturing,51-200,referral,2,28.7075296380571,37,0
other,201-500,ads,5,46.46664709612361,12,1
finance,1-10,website,3,13.563122980307728,83,0
other,51-200,cold_call,2,10.259100418243678,24,0
technology,1-10,email,1,19.374181085924008,2,0
healthcare,51-200,website,4,7.352316443883507,2,0
technology,1-10,website,5,19.324520675218462,40,1
technology,51-200,referral,3,48.20586366344175,56,0
technology,11-50,linkedin,6,32.026812530687735,35,0
retail,11-50,cold_call,5,25.16849145581922,9,0
manufacturing,51-200,ads,4,21.16646241783359,7,1
finance,1-10,linkedin,4,16.591113285242823,25,0
technology,51-200,email,2,28.157917965736523,6,1
manufacturing,11-50,linkedin,3,14.936330059697713,14,0
retail,51-200,referral,6,32.35465794222049,29,1
healthcare,1-10,linkedin,3,39.809584186680446,10,0
retail,51-200,linkedin,1,5.998190671162213,14,1
healthcare,1-10,linkedin,5,42.95367583384261,13,1
healthcare,11-50,linkedin,3,19.185001602855692,18,0
education,1-10,website,1,5.583682671495685,33,0
healthcare,51-200,event,2,29.116252974592445,45,1
finance,11-50,referral,2,39.92766045035484,32,1
education,201-500,event,1,14.73624229668281,0,0
retail,201-500,ads,4,4.565447238063731,68,0
technology,1-10,ads,3,9.491331751508941,26,1
technology,51-200,linkedin,5,10.546282177492014,75,1
technology,1-10,website,2,14.858334751497825,99,1
retail,11-50,referral,2,59.286842614930805,18,1
finance,51-200,website,1,40.34887259947958,74,1
technology,51-200,email,5,30.286672464947156,13,0
other,51-200,website,4,18.486447669337917,9,0
finance,11-50,website,3,27.666242405930014,2,0
technology,11-50,cold_call,5,43.969808562324786,18,0
finance,1-10,ads,2,48.86825246924785,35,0
retail,51-200,referral,4,25.19959104231042,112,1
technology,11-50,email,1,18.38328630412848,22,0
healthcare,51-200,website,0,29.466533838012012,39,0
manufacturing,1-10,linkedin,3,30.598161471864426,67,0
finance,11-50,referral,3,13.56292418700967,23,1
finance,11-50,referral,6,24.548322805198016,5,1
finance,1-10,referral,2,28.735675930148602,56,0
technology,11-50,linkedin,4,39.76579398444723,25,0
technology,201-500,cold_call,2,56.94309165715866,42,1
finance,201-500,email,1,49.793867343827294,32,0
technology,11-50,referral,5,43.015117484758115,1,1
technology,11-50,website,4,10.375012063685745,5,1
manufacturing,1-10,cold_call,1,35.34707610257517,10,1
other,201-500,linkedin,2,66.9626674204151,10,1
manufacturing,1-10,ads,5,14.818759619260415,54,0
education,500+,website,1,26.272014076310153,27,0
technology,11-50,email,3,47.19866746375964,2,1
other,11-50,linkedin,5,15.161624893227865,14,1
technology,500+,other,2,48.783649302138954,24,0
other,1-10,referral,2,23.698873302909533,8,0
other,51-200,referral,3,33.23410805428375,1,1
retail,11-50,ads,2,29.06209196400111,14,0
other,1-10,linkedin,3,36.86548066934744,18,0
finance,11-50,email,2,16.022304275663675,70,0
healthcare,51-200,other,4,13.783097806814373,71,0
finance,51-200,referral,3,30.63350063092723,20,0
finance,1-10,other,4,24.275741456616323,19,1
technology,500+,event,5,25.64243856274458,30,0
retail,1-10,referral,3,18.335102839542934,8,0
other,1-10,website,1,35.230535524249234,10,0
technology,11-50,referral,1,4.290289579150545,0,0
manufacturing,1-10,website,2,43.56642689962859,2,0
education,1-10,linkedin,3,44.4667728780331,5,0
education,500+,website,5,29.411300553157265,30,0
other,11-50,linkedin,2,25.620395797069197,7,0
finance,1-10,event,1,47.5528052080942,3,0
other,1-10,event,7,55.56333246701355,28,1
manufacturing,51-200,ads,5,45.98086133386788,31,0
technology,201-500,ads,2,29.165981199059377,1,0
finance,11-50,referral,2,25.424573353210082,44,0
retail,1-10,website,2,58.004464051491254,27,0
technology,1-10,ads,2,8.1241129930781,15,1
retail,1-10,website,1,22.235291656360488,122,0
retail,1-10,ads,3,21.247897668810577,0,1
technology,11-50,linkedin,2,25.631927075667182,23,0
finance,1-10,linkedin,6,15.160790007425383,5,0
manufacturing,11-50,linkedin,6,62.517373552171506,11,0
finance,11-50,email,2,42.19883168245329,4,0
technology,500+,other,5,58.41315522219887,33,1
technology,201-500,referral,1,16.474915162405164,15,1
healthcare,51-200,website,3,24.826510128625422,128,0
education,11-50,linkedin,5,9.725801655748887,31,1
technology,11-50,website,2,14.973432936162713,74,0
retail,11-50,linkedin,2,43.52991265214233,8,0
technology,51-200,website,0,15.460775597898316,11,0
healthcare,11-50,cold_call,3,3.449523384948056,13,0
manufacturing,201-500,linkedin,5,12.026733541522155,54,0
retail,500+,email,2,33.17167938434148,7,0
technology,11-50,linkedin,4,32.49514661997026,87,0
finance,51-200,referral,1,33.44263157394098,1,1
technology,1-10,linkedin,4,28.875969124131807,66,0
finance,1-10,referral,3,12.666868238180692,18,1
retail,11-50,linkedin,5,5.659568228031671,22,0
technology,1-10,referral,5,51.666345369869084,178,0
healthcare,201-500,referral,0,40.72022831299203,61,0
healthcare,1-10,ads,1,20.069086402621625,70,1
education,11-50,website,3,73.01219894454279,26,0
other,51-200,cold_call,3,52.70769660854449,93,0
technology,51-200,referral,6,3.751488088867636,34,1
manufacturing,11-50,linkedin,0,20.564687848478687,51,0
healthcare,201-500,ads,4,55.17079165856956,38,0
healthcare,51-200,event,5,13.442270637550893,45,1
manufacturing,11-50,website,1,18.475543792269207,30,0
education,1-10,referral,5,5.601621712281728,38,0
other,11-50,linkedin,4,26.57252220709409,17,0
finance,201-500,referral,2,6.417694328927229,36,1
healthcare,51-200,ads,7,3.143804057796566,9,1
manufacturing,201-500,cold_call,2,3.8552572590089755,30,0
healthcare,11-50,cold_call,2,12.385247860470146,22,0
finance,1-10,linkedin,2,21.477948850710035,68,0
healthcare,1-10,website,2,26.825501284354953,33,0
retail,11-50,ads,5,8.92466580786314,27,1
technology,51-200,referral,3,45.512842878275514,11,1
technology,51-200,event,0,33.71407142767179,59,0
education,11-50,website,0,7.427292645498353,1,0
technology,11-50,ads,1,41.77437004731748,69,1
finance,11-50,ads,5,33.016810106975456,31,1
technology,11-50,event,5,13.72649761504885,6,1
technology,1-10,website,1,24.894090932411984,69,0
technology,1-10,referral,5,23.43441552866335,11,1
technology,1-10,ads,3,48.078525456470075,5,1
education,1-10,ads,5,22.181569334524973,11,0
healthcare,1-10,other,5,41.043061984381026,97,0
other,1-10,website,2,29.774653603999624,41,0
finance,51-200,referral,4,29.80566582262006,74,1
finance,11-50,website,1,63.40809827171747,10,1
finance,500+,email,2,9.421564733584544,2,1
finance,1-10,ads,4,10.46138781804347,24,1
manufacturing,11-50,linkedin,5,24.825926011652847,19,1
healthcare,11-50,website,1,6.661401448233736,38,1
healthcare,1-10,website,1,18.468222303359973,23,0
education,201-500,email,1,57.517494506481924,15,1
education,1-10,cold_call,1,42.75666702617622,0,0
education,500+,referral,1,49.32447792421666,18,1
finance,201-500,linkedin,2,18.555810395510022,3,0
manufacturing,11-50,other,2,14.341967269670874,76,0
finance,11-50,referral,5,32.05066485607437,76,1
finance,51-200,website,2,34.52630488220264,48,1
technology,11-50,website,5,33.17714695558326,5,1
finance,51-200,website,4,19.562540671888414,4,0
technology,1-10,ads,6,9.934099613406483,24,1
healthcare,1-10,email,6,31.42874276473306,38,1
education,11-50,event,6,31.588207826667503,70,0
technology,11-50,website,1,44.90519352648502,67,0
technology,201-500,referral,2,38.92131766908009,5,0
technology,1-10,linkedin,5,9.199488089207467,161,0
education,201-500,linkedin,5,19.210919441178184,5,1
finance,1-10,ads,2,24.76340671498172,54,0
finance,11-50,ads,5,42.30551814706507,26,1
manufacturing,11-50,other,4,24.83669112053997,34,0
manufacturing,11-50,email,3,11.530806213000865,27,0
healthcare,1-10,website,2,39.87915792154661,61,0
retail,11-50,website,2,19.563305601760355,30,0
manufacturing,201-500,linkedin,2,42.4053968501904,56,0
retail,11-50,other,2,40.462702461808036,5,0
technology,11-50,referral,3,29.297291128060504,60,1
education,201-500,linkedin,6,17.42121392814805,148,0
finance,51-200,referral,1,38.40823761286952,32,0
healthcare,11-50,event,4,11.622546237046565,112,0
finance,11-50,cold_call,1,51.79776328905506,7,0
technology,201-500,linkedin,2,36.85701895968852,53,1
technology,51-200,cold_call,4,60.79052838545791,5,1
manufacturing,1-10,ads,2,24.271315187616008,21,0
technology,11-50,linkedin,2,23.122675199019127,32,1
finance,201-500,event,6,31.84408621005978,32,1
finance,1-10,event,4,53.35949140239806,33,1
technology,500+,website,1,32.5563911141107,11,0
other,1-10,website,1,31.90839206173819,109,0
technology,51-200,event,3,16.647982074583062,0,0
healthcare,11-50,email,3,30.20563701496038,29,1
healthcare,11-50,cold_call,3,35.10727182020747,60,1
technology,201-500,website,4,42.97800245435005,66,0
technology,11-50,other,0,34.94794637994825,38,0
retail,11-50,other,3,38.02151169900281,25,0
other,1-10,linkedin,3,43.61763910587398,18,1
technology,1-10,event,2,6.48943447739785,17,1
retail,1-10,referral,5,37.85474866459772,16,1
retail,51-200,referral,2,25.989023080526497,36,0
manufacturing,1-10,website,4,21.86504798495319,39,1
finance,1-10,linkedin,3,44.604253030503926,21,0
healthcare,11-50,website,1,49.00660195887788,40,1
healthcare,51-200,event,1,27.494674851085254,22,0
retail,51-200,ads,3,30.073441378589514,3,0
manufacturing,1-10,referral,1,10.276188588302915,57,0
technology,1-10,cold_call,3,19.63462538761256,61,0
healthcare,500+,referral,7,34.99129828379874,9,1
education,11-50,referral,2,10.581548212034072,46,0
manufacturing,201-500,referral,4,28.71603136177294,21,1
other,201-500,website,2,38.18925047227606,3,1
manufacturing,51-200,website,2,38.09928873935303,15,1
healthcare,1-10,event,2,17.661734254426094,2,1
finance,201-500,referral,1,52.879452140679916,46,1
retail,51-200,event,2,24.308314163202127,6,1
technology,51-200,website,4,6.277561281574233,5,0
finance,11-50,ads,2,23.895011557981533,7,0
retail,11-50,website,2,50.94106250510103,7,0
technology,1-10,email,0,23.34465662248374,33,0
manufacturing,11-50,website,1,12.141276607148948,30,0
finance,51-200,linkedin,3,32.85743480352753,4,1
other,11-50,linkedin,4,14.737573983777304,38,0
technology,11-50,ads,3,48.221221955524896,12,1
healthcare,11-50,ads,4,57.40868659072267,18,1
retail,51-200,website,3,54.918713215703676,4,1
healthcare,201-500,linkedin,7,1.487015540194916,36,1
retail,1-10,email,1,1.3865407262925618,14,0
manufacturing,11-50,ads,3,41.720159151836526,30,1
technology,1-10,ads,0,34.69423375491543,16,0
finance,51-200,website,3,54.73055975334798,1,1
finance,51-200,ads,4,2.483951011589652,36,0
healthcare,500+,cold_call,2,11.36339871387546,24,0
education,11-50,linkedin,1,27.249756058844664,17,1
manufacturing,500+,referral,3,14.85280828418096,6,0
retail,1-10,event,5,35.68230454199052,29,1
retail,51-200,website,6,5.989404407488474,9,0
finance,1-10,ads,4,23.296034341348335,16,1
education,201-500,referral,0,49.95615689801633,1,0
retail,11-50,email,4,13.975753575734329,44,1
retail,51-200,other,2,21.85164854783434,2,0
education,201-500,cold_call,2,34.90804512316374,66,0
healthcare,1-10,ads,2,33.53126929426418,60,0
manufacturing,1-10,other,3,27.333131729197813,106,0
technology,201-500,linkedin,3,15.61302113163685,71,0
healthcare,11-50,linkedin,4,15.140207474260992,106,0
healthcare,1-10,event,1,3.7244621250330616,65,0
other,11-50,linkedin,1,4.627066500602135,3,0
education,51-200,linkedin,2,14.290682194937023,17,0
retail,1-10,ads,3,53.877668738106344,2,0
retail,11-50,referral,3,40.89121065640121,23,1
finance,1-10,email,5,4.0687847585281745,22,0
education,11-50,website,3,2.9129539903652573,76,0
finance,201-500,ads,0,11.42215880455007,104,0
healthcare,500+,website,5,18.794155947007663,9,0
technology,51-200,cold_call,1,20.123543771522094,26,0
manufacturing,1-10,event,2,36.57757968287137,18,0
retail,201-500,ads,5,25.639537874562716,23,0
healthcare,11-50,other,4,23.856881556075724,22,0
technology,1-10,email,1,32.30128675956396,73,0
manufacturing,500+,linkedin,4,28.4537098780996,67,1
technology,51-200,linkedin,10,33.094205741061536,3,1
retail,51-200,linkedin,3,5.877249769826464,12,0
other,51-200,email,3,25.152443666201457,41,0
finance,1-10,linkedin,7,8.124829618018424,34,1
technology,1-10,website,4,50.18334248114689,29,1
retail,51-200,linkedin,2,12.452951364004806,152,0
manufacturing,1-10,cold_call,5,21.771182274095267,12,0
finance,11-50,ads,3,43.53059214202014,21,1
other,51-200,cold_call,2,19.64329160312428,116,0
technology,51-200,cold_call,5,6.62237433554671,35,0
finance,11-50,linkedin,3,6.521626417940244,31,0
retail,51-200,referral,5,13.634495907252717,5,1
education,201-500,linkedin,4,40.74524834283568,8,0
technology,51-200,cold_call,2,57.903332300108445,14,1
manufacturing,1-10,website,3,13.47364637301231,18,0
finance,11-50,linkedin,2,23.704865471909493,20,1
healthcare,11-50,linkedin,4,46.975696480850715,69,0
technology,1-10,referral,3,18.67347141731485,3,0
education,11-50,cold_call,2,57.810677446475026,8,1
technology,1-10,website,3,15.104562587936362,4,1
healthcare,11-50,event,2,11.435445669532902,39,1
healthcare,201-500,referral,3,31.677620452395484,105,1
education,1-10,linkedin,2,6.071959773564357,67,0
retail,51-200,other,3,19.909287412125465,38,0
manufacturing,51-200,linkedin,4,31.036866575653853,0,0
healthcare,1-10,cold_call,2,36.86438990702338,12,1
retail,500+,referral,0,10.580298946615306,59,0
finance,51-200,linkedin,0,12.683528751945259,31,0
manufacturing,11-50,website,1,31.496617048280385,7,0
education,51-200,other,2,15.469045400943823,18,1
technology,11-50,other,1,36.8685910590649,2,0
retail,51-200,linkedin,1,11.913618414314932,22,0
technology,1-10,linkedin,4,44.36860487215817,69,1
finance,201-500,website,0,24.182243850892025,1,0
healthcare,11-50,website,3,44.94185526657298,28,1
healthcare,51-200,email,3,53.0595164075397,7,1
healthcare,1-10,linkedin,1,50.76838059589285,139,0
retail,51-200,other,2,61.768793523790045,2,0
healthcare,51-200,website,2,42.38905901628641,28,0
retail,11-50,event,0,12.325167870072901,8,1
finance,51-200,website,3,9.144772804233193,64,0
technology,11-50,referral,3,27.732504970487433,3,1
manufacturing,201-500,other,3,31.10312307784962,16,0
healthcare,11-50,website,3,36.43989701605255,6,0
finance,201-500,event,1,35.89836305400387,48,0
retail,201-500,other,3,27.148419127722196,12,0
healthcare,11-50,website,4,26.843047107308287,6,0
technology,1-10,website,2,29.13198562053726,38,0
healthcare,11-50,linkedin,2,22.113424531944993,50,0
education,201-500,linkedin,7,35.50381266732144,18,1
retail,1-10,ads,1,16.430699540195214,14,0
retail,11-50,linkedin,10,40.63850329977668,30,0
retail,201-500,ads,1,3.1680284105869663,31,0
technology,11-50,ads,0,16.187293796292995,32,0
finance,51-200,referral,3,47.91152473800888,9,1
manufacturing,1-10,referral,3,42.19235891084129,85,0
technology,1-10,linkedin,3,8.091921297996938,7,1
healthcare,51-200,linkedin,3,28.869178446991032,14,0
healthcare,1-10,website,4,37.66609295828084,10,1
finance,11-50,website,1,38.15484029713965,80,0
other,201-500,referral,3,55.73581757740397,52,1
technology,11-50,website,5,25.74442595909032,50,1
finance,500+,event,2,11.755030272938868,0,0
technology,500+,referral,3,10.483995933442108,34,0
other,11-50,website,2,7.030381108826206,7,1
technology,1-10,other,1,22.81759434122122,103,0
finance,51-200,event,2,7.598375555800596,22,1
retail,11-50,referral,5,12.779411929884876,24,0
retail,1-10,website,3,30.174011188939104,13,0
finance,51-200,linkedin,1,25.92414025735922,23,0
healthcare,1-10,website,1,8.27459254185212,41,0
healthcare,201-500,other,5,11.120535391885642,24,1
healthcare,1-10,website,2,26.755507732529583,30,0
technology,1-10,cold_call,3,10.775059220466087,19,1
finance,1-10,referral,5,35.89100457341329,37,1
healthcare,500+,other,0,47.613094080235626,68,0
healthcare,51-200,website,5,31.442084386320495,1,0
retail,201-500,linkedin,3,70.01754718612392,3,1
other,11-50,website,1,32.26305072934418,34,0
retail,11-50,ads,2,53.80816289487021,14,0
technology,1-10,linkedin,3,21.011645074719606,9,0
technology,11-50,event,4,57.923912997425816,5,1
other,51-200,ads,4,4.901811029498152,25,1
healthcare,51-200,email,3,13.056801864145687,12,1
technology,11-50,ads,2,11.37438718365198,21,1
finance,500+,linkedin,1,18.759317255101283,95,1
retail,1-10,other,6,4.049715583541535,42,0
retail,500+,referral,5,28.459211984499376,47,0
healthcare,1-10,website,0,35.263926631066745,3,0
technology,11-50,website,1,18.98173085771848,11,1
other,11-50,website,3,10.498640656985168,3,0
healthcare,11-50,cold_call,5,19.537847879444087,103,0
retail,51-200,website,1,53.826549116098136,34,0
retail,11-50,referral,3,25.316461669280272,0,0
retail,11-50,event,5,82.92257979010283,19,0
healthcare,51-200,linkedin,1,38.01877877959072,9,1
healthcare,51-200,website,3,8.35791071485557,23,1
finance,201-500,other,2,3.8343060471051738,5,0
